national_id,full_name,dob,nationality,is_blacklisted,past_default,credit_history_years
89251544238,Ngo Manh Quy,4/18/1996,Vietnam,1,1,3
32340991275,Tran Diem Linh,3/30/1970,Vietnam,1,1,13
16411855859,Dinh Thu Dung,9/11/1975,Vietnam,0,0,0
79116899353,Bui Tuan Tai,3/4/1982,Vietnam,1,1,6
87459870517,Le Quang Thao,12/3/1955,Vietnam,0,0,2
19783038560,Dao Huu Thao,12/20/1988,Vietnam,0,0,0
76568292969,Trinh Huu Hoa,4/14/1961,Vietnam,0,0,8
87836261620,Hoang Thu Tu,7/7/1958,Vietnam,0,0,0
96459734011,Lam Huu Trang,10/19/2008,Vietnam,1,0,1
61296204996,Huynh Tuyet Ha,2/21/1989,Vietnam,0,0,0
57429484912,Dao Ngoc Thao,12/23/1992,Vietnam,0,0,0
89879635215,Dinh Thu Son,10/14/1998,Vietnam,1,1,2
82453977615,Tran Xuan Giang,4/2/1951,Vietnam,1,1,4
52904979389,Pham Minh Hieu,6/9/2003,Vietnam,1,0,2
36484045578,Tran Dinh Trang,12/7/1965,Vietnam,1,1,4
43789906055,To Duc Ha,12/14/1949,Vietnam,0,0,16
10750786428,Dang Nhu Linh,8/2/1991,Vietnam,1,1,3
93332433203,Truong Anh Vy,1/20/2005,Vietnam,0,0,3
13407956016,Doan Ngoc Trang,3/12/1974,Vietnam,1,1,18
96103193120,Dang Gia Dat,1/22/2004,Vietnam,1,0,1
68910903866,Lam Thu Hoa,6/7/1986,Vietnam,0,0,2
60762613290,Pham Manh Hieu,11/6/2001,Vietnam,0,0,0
51578749993,Tran Thu Trang,10/12/2008,Vietnam,1,1,1
13770295854,Dao Dinh Phong,10/25/1943,Vietnam,0,0,4
16450094756,Tran Minh Toan,8/20/1935,Vietnam,0,0,0
91048969677,Duong Van Tu,7/20/1975,Vietnam,1,0,15
53165137416,Vu Phuong Dat,10/12/1958,Vietnam,1,1,14
40545361578,Dao Tuan Loc,7/12/1976,Vietnam,1,1,6
35212623623,Phan Tuyet Loc,7/4/1943,Vietnam,0,0,0
21348972747,Dang Tuyet Phuc,3/6/1981,Vietnam,0,0,4
67625838050,To Xuan Huong,4/16/1964,Vietnam,0,0,2
60205984041,Mac Hoang Kien,1/10/1958,Vietnam,1,0,6
21203011597,Nguyen My Thang,11/7/1933,Vietnam,0,0,0
79749409489,Ngo Thi Trang,12/15/1977,Vietnam,0,0,0
99028413161,Phan Hoang Giang,3/19/2005,Vietnam,1,0,1
56381801825,Phung Xuan Nam,11/2/2001,Vietnam,1,1,4
80534483929,Phung Thu Quy,4/12/1965,Vietnam,0,0,0
98008227154,Huynh Hoang Nghia,4/24/1972,Vietnam,1,1,24
25103849970,Do Diem Loc,2/15/1978,Vietnam,1,1,8
71517126711,Trinh My Toan,10/10/1957,Vietnam,1,1,15
61826583674,Pham Thanh Son,6/24/1978,Vietnam,0,0,0
55510405761,Trinh Tien Kien,10/18/1974,Vietnam,0,0,5
16424611172,Le Hoang Nghia,3/10/2008,Vietnam,0,0,0
52534492334,Chau Duc Kien,6/20/1932,Vietnam,1,0,6
93232941521,Phan Duc Cuong,4/29/1973,Vietnam,1,1,13
27786295210,Dinh Thuy Trang,10/27/2005,Vietnam,1,0,1
87785480696,Chau Hoang Thao,3/15/1996,Vietnam,0,0,0
73111670903,Dinh Minh Toan,3/7/1969,Vietnam,0,0,6
73198188761,Dang Duc Kien,8/7/1983,Vietnam,1,0,5
92591097828,Dang Xuan Trung,3/24/1963,Vietnam,1,0,1
60117228840,Dang Van Son,7/25/1950,Vietnam,0,0,0
28149271958,Nguyen Bao Thao,11/15/1969,Vietnam,0,0,0
92826208001,Huynh Thu Mai,7/24/1945,Vietnam,0,0,0
54195714823,Ho Ngoc Hoa,10/29/2008,Vietnam,1,0,1
51662207039,Mac Diem Khoa,10/10/1970,Vietnam,0,0,0
12834633656,Vu Manh Toan,12/6/1995,Vietnam,0,0,12
38129633786,Tran Xuan Thinh,6/18/2007,Vietnam,0,0,0
21101629123,Ho Ngoc Lan,6/21/1964,Vietnam,1,0,6
98814976516,Phan Quang Nghia,7/1/1989,Vietnam,0,0,0
61125606031,Doan Manh Cuong,9/29/1958,Vietnam,1,0,4
96812987434,Tran Xuan Hoa,2/25/1936,Vietnam,1,1,9
41963597097,Mai Dinh Vy,6/22/1967,Vietnam,0,0,7
30837239216,To Bao Hieu,10/10/2002,Vietnam,0,0,0
12221841036,Do Tuan Son,8/1/1999,Vietnam,0,0,5
35207067330,Chau Thuy Cuong,3/1/1962,Vietnam,0,0,0
85849042627,Mac Phuong Hieu,10/24/1975,Vietnam,0,0,0
14284662340,To Phuc Thang,3/15/1979,Vietnam,1,1,17
26727223040,Chau My Huong,7/27/1973,Vietnam,1,1,3
39278098027,Mai Phuc Giang,8/13/1993,Vietnam,1,1,8
95534213778,Vu Minh Tu,4/1/1976,Vietnam,1,1,2
20499838139,Huynh Quoc Thao,1/30/1970,Vietnam,1,1,11
39443427630,Doan Nhu Ha,10/22/1966,Vietnam,1,1,27
91988134113,Vo My My,9/6/1951,Vietnam,0,0,0
11338572832,Ly Diem Nghia,4/30/1981,Vietnam,1,0,3
94439509120,Vo Phuong Thinh,3/9/1967,Vietnam,1,0,15
87052106727,Trinh Gia Nhat,1/2/1996,Vietnam,1,0,1
69334374730,Duong Xuan Thao,6/20/1991,Vietnam,0,0,0
69550807764,Vu Van Binh,8/22/1986,Vietnam,0,0,0
76003887108,Mac Nhu Yen,12/13/2004,Vietnam,0,0,0
89082264924,Chau Bao Thinh,2/11/2008,Vietnam,0,0,1
24170824035,Do My My,2/8/1962,Vietnam,1,1,1
22369551128,Mac Duc Loc,1/28/1991,Vietnam,1,1,13
60238421613,Ly Thu Phong,4/14/1936,Vietnam,1,1,11
69211251217,Nguyen Duc Son,4/7/1994,Vietnam,1,0,3
39453412417,Truong Nhu Cuong,8/11/2002,Vietnam,1,1,5
13483258189,Tran Duc Anh,5/25/2006,Vietnam,1,1,1
44227732904,Bui Minh Hoa,5/19/2002,Vietnam,1,1,2
70771028679,Dang Nhu Cuong,6/8/1975,Vietnam,1,1,7
84281486525,Dinh Phuong Phong,12/22/2006,Vietnam,0,0,0
95609636425,Phan Gia Lan,10/27/1967,Vietnam,0,0,5
63927663055,Doan Tuan Khoa,4/27/2001,Vietnam,1,0,2
26023279771,Doan Thuy Mai,4/27/1998,Vietnam,1,1,5
63984205111,Tran Thi Tu,12/8/1970,Vietnam,0,0,0
40125184919,Ngo Phuc Lan,10/4/1965,Vietnam,1,1,18
54705060802,Vu Xuan Lan,5/8/2006,Vietnam,1,1,1
81986540408,Ho Van Toan,9/25/1952,Vietnam,1,0,1
80005913382,Trinh Thu Vy,4/10/1937,Vietnam,1,1,1
88123549312,Ho Tuan Khoa,11/29/1976,Vietnam,0,0,0
25241820652,Pham Xuan Thao,9/12/1966,Vietnam,1,1,13
48011159924,Tran Duc Loc,4/22/1938,Vietnam,0,0,0
95188664117,Mai Hoang Trung,5/14/1932,Vietnam,1,0,1
53128932670,Duong Thi Nghia,9/12/1970,Vietnam,0,0,6
80150468809,Tran Huy Thinh,7/8/1955,Vietnam,1,0,5
98311322409,Phung My Nhat,11/1/1963,Vietnam,0,0,14
50069734667,Hoang Dinh Loc,11/11/1965,Vietnam,1,1,19
62110496702,Doan Thi Thao,6/16/1964,Vietnam,1,1,7
90545281975,Ho Dinh Trang,12/31/1964,Vietnam,1,1,9
31009203662,Phung Dinh Thao,9/9/1998,Vietnam,0,0,3
56999721981,Do Tuan Diep,4/20/1959,Vietnam,1,1,2
94471951488,Mai Phuong Nhat,1/27/1976,Vietnam,0,0,9
16941528274,Kieu Nhu Nhat,7/5/1943,Vietnam,0,0,1
79370611620,Kieu Minh Khang,2/27/2003,Vietnam,1,1,1
58373177456,Dang Diem Thinh,2/11/1984,Vietnam,0,0,4
20392635769,Phung Huu Nhat,4/2/1976,Vietnam,1,0,5
23114119541,Tran Hoang Thinh,8/22/1980,Vietnam,1,1,3
77345064928,Vo Phuc Son,8/23/1965,Vietnam,1,1,24
51075346610,Mai Nhu Binh,9/5/1986,Vietnam,1,0,11
95298372045,Phung Thuy Thinh,2/24/1996,Vietnam,0,0,0
85596873807,To Huu Tu,9/17/1975,Vietnam,0,0,11
11076748112,Phung Diem Nhat,2/28/1952,Vietnam,1,1,2
43301408442,Doan Diem Thao,11/19/1973,Vietnam,0,0,0
76442247388,Phung Minh Trung,2/21/1932,Vietnam,1,1,6
23908106968,Trinh Van Dung,11/21/1937,Vietnam,1,1,6
12320759658,Pham Hoang Toan,3/1/2000,Vietnam,1,1,2
72520563890,Dao Van Thao,12/23/1966,Vietnam,1,0,15
77290003161,Vo Quang Mai,7/1/1977,Vietnam,1,1,3
43670227706,Duong Thi Khang,9/28/1964,Vietnam,0,0,0
70444645093,Tran Minh Phuc,2/5/2002,Vietnam,1,1,3
47043482667,Tran Diem Huong,9/18/1966,Vietnam,1,0,21
94673627729,Phan Manh Thang,3/18/1965,Vietnam,1,1,15
48756531910,Pham Huy Cuong,3/16/1985,Vietnam,1,1,7
95144299016,Dang Quang Lan,3/29/1987,Vietnam,1,1,1
75153045573,Phan Quoc Thang,1/28/1996,Vietnam,1,1,5
98911298769,Chau Minh Diep,10/25/2004,Vietnam,1,1,2
24002219364,Doan Phuc Nhat,2/26/1961,Vietnam,0,0,1
99145105914,Phung Hoang Vy,3/17/1986,Vietnam,1,1,2
15141364601,Do Phuc Toan,2/5/1971,Vietnam,0,0,0
65357815214,Dang Tuan Loc,7/19/1971,Vietnam,1,0,2
76746007475,Ly Dinh My,4/20/1938,Vietnam,0,0,6
34288720023,Kieu Manh Dung,6/19/1961,Vietnam,0,0,0
23084383735,Mai Hoang Binh,6/30/1961,Vietnam,1,1,9
30996357705,Chau Bao Binh,1/24/1933,Vietnam,0,0,10
85550488953,Hoang Phuc Tu,7/17/1960,Vietnam,1,1,4
58109936674,Kieu Hoang Nhat,10/5/1978,Vietnam,1,1,16
28307111577,Mai Quoc Thang,2/17/1995,Vietnam,1,1,1
65427382937,Vo My Dat,6/6/1931,Vietnam,0,0,8
13806827093,Mac Huu Khang,7/3/1976,Vietnam,0,0,1
27233393103,Dang Tien Binh,11/25/1989,Vietnam,0,0,0
35623956321,Le Hoang Diep,3/5/1982,Vietnam,1,1,10
37724024758,Ngo Tuan My,11/12/1995,Vietnam,0,0,7
86628089238,Hoang Tien Kien,12/17/1980,Vietnam,1,1,13
15282456292,Huynh Tuan Trang,5/19/2005,Vietnam,1,1,3
55874104407,To Bao Hoa,2/14/1990,Vietnam,0,0,0
35537786761,Duong Manh Binh,4/10/2007,Vietnam,1,1,1
29338647052,Vu Quoc Dung,7/21/1974,Vietnam,1,0,25
99996488457,Truong Quoc Nghia,7/23/1993,Vietnam,1,1,3
58226724382,Kieu Phuong Phuc,4/5/1963,Vietnam,1,1,8
78057479174,Mac Quang Nghia,9/29/1961,Vietnam,1,1,18
88451014823,Ho Hoang Thinh,11/7/1963,Vietnam,1,1,12
98062879759,Dinh Thi Nam,3/19/1996,Vietnam,1,0,5
86055227572,Ngo Tuan Nhat,8/28/1978,Vietnam,1,0,13
83394536153,Do Huu Khoa,12/4/1995,Vietnam,1,0,10
15282298409,Bui Thuy Tai,1/11/2001,Vietnam,0,0,0
90039327978,Vu Thi Phuc,12/5/1981,Vietnam,1,1,3
47123195010,Mac Minh Giang,7/21/1969,Vietnam,1,1,2
87700087006,Tran Duc Dat,6/14/1996,Vietnam,1,1,4
31568025317,Dao Phuong Nhat,9/21/1997,Vietnam,0,0,0
74647512942,Nguyen Tuyet Loc,11/16/1987,Vietnam,1,1,11
19882812340,Chau Ngoc Anh,8/2/1973,Vietnam,1,0,3
16451858028,Duong Bao Trang,10/12/2003,Vietnam,1,1,1
30529822248,Dao Huy My,9/26/2001,Vietnam,1,1,3
11530225001,Vu Manh Khoa,7/19/1939,Vietnam,0,0,14
73074883200,Ho Xuan Huong,8/27/1974,Vietnam,1,0,6
32486774060,Vu Tuyet Dat,10/27/1973,Vietnam,1,1,15
99082581903,Hoang Manh Quy,9/30/2006,Vietnam,0,0,0
64607574353,Duong Anh Lan,10/7/1963,Vietnam,0,0,5
68467375907,Duong Minh Yen,4/26/1989,Vietnam,1,1,13
60629950400,To Diem Thinh,4/14/1968,Vietnam,1,0,8
52309860909,Doan Thu Nhat,12/9/1962,Vietnam,0,0,18
38446239181,Tran Minh Dat,8/20/1965,Vietnam,1,1,7
12010821427,Hoang My Yen,12/22/1979,Vietnam,0,0,19
64591432192,Pham Van Kien,1/31/2008,Vietnam,1,1,1
39212778442,Kieu Gia Phuc,1/8/2007,Vietnam,0,0,0
72211012748,Chau Thu Diep,9/6/1976,Vietnam,1,0,5
31484251112,Dao Manh Mai,4/2/1978,Vietnam,1,0,18
63922120943,Vu Minh Cuong,12/15/1977,Vietnam,1,0,6
90656446086,Mac Manh Anh,5/20/1987,Vietnam,0,0,10
84900225219,Bui Dinh Thang,11/20/1972,Vietnam,0,0,2
96227407644,Do Xuan Thao,3/15/1972,Vietnam,0,0,0
93352460037,Dao Huy Trang,1/14/1963,Vietnam,0,0,11
61536407232,Ho Tuan Thao,2/14/1963,Vietnam,1,0,2
74380000669,Mac Thanh Diep,4/18/1969,Vietnam,1,1,14
85645351160,Ngo Manh Dat,4/21/1983,Vietnam,0,0,0
57474994146,Do Diem Nhat,6/11/1996,Vietnam,1,1,1
12387587033,Lam Phuong Ha,7/7/1930,Vietnam,0,0,10
47761275992,Dang Bao Huong,5/2/1975,Vietnam,1,1,16
87044709796,Phan Tien Dung,7/2/1997,Vietnam,0,0,5
26971799391,Phung Bao Lan,3/19/2004,Vietnam,0,0,0
74029204821,Chau Quang Dat,3/19/2007,Vietnam,1,0,1
72468684129,Doan Minh Nhan,3/2/1973,Vietnam,1,1,17
81552944836,Phung Huu Kien,11/19/1993,Vietnam,1,0,5
57247366561,Ly Bao Nam,8/13/1964,Vietnam,1,1,10
75747966280,Duong Quoc Dat,7/15/1973,Vietnam,1,1,12
78540326332,Pham Thanh Binh,4/22/1972,Vietnam,0,0,9
40167878621,Trinh Xuan My,3/14/1981,Vietnam,0,0,0
42706945605,Dao Tuyet Phuc,10/4/1943,Vietnam,1,1,15
99967462211,Dang Van Nam,7/27/1997,Vietnam,1,0,1
39570999098,Phan Gia Binh,5/3/1961,Vietnam,1,0,2
25204304907,Huynh Thuy Nghia,3/31/2004,Vietnam,0,0,0
71683254659,To Thuy Cuong,2/5/1943,Vietnam,1,0,8
69082581980,Lam Huu Nam,6/20/1961,Vietnam,0,0,5
85300119304,Vo Xuan Diep,1/27/1995,Vietnam,1,1,4
87169444667,Huynh Xuan Diep,10/14/1952,Vietnam,0,0,0
47922734159,Mai Ngoc Khoa,11/15/1973,Vietnam,1,0,5
27437953500,Chau Minh Thang,5/8/1949,Vietnam,1,1,1
48602736821,Duong Quang Cuong,9/28/1967,Vietnam,1,1,7
51080752683,Dang Ngoc Nam,6/30/1965,Vietnam,1,1,15
41932033597,Phan Bao Cuong,10/19/1942,Vietnam,0,0,0
41669249536,Doan Quang Phuc,4/10/1985,Vietnam,1,1,4
93698917401,Dinh Huu Thinh,3/1/2000,Vietnam,1,0,2
74409029409,Bui My Khang,4/12/1942,Vietnam,1,1,12
92389412948,Le Xuan Toan,6/5/1984,Vietnam,0,0,0
23406625901,Chau Quang Son,10/2/1970,Vietnam,1,1,7
26669657018,Vo Quoc Diep,5/8/1970,Vietnam,1,0,3
33130935088,Dao Diem Loc,12/12/2002,Vietnam,1,1,1
27716364654,Ly Phuong Khang,9/27/1988,Vietnam,1,1,1
99597229280,Do Duc Huong,11/19/1983,Vietnam,1,1,4
25136448966,Mai Manh Yen,6/22/1992,Vietnam,1,0,1
56595194104,Lam Phuc Mai,10/29/1990,Vietnam,1,1,4
89858893004,Phung Nhu Mai,12/23/2006,Vietnam,1,1,1
95628777812,Mai Huy Thao,10/12/1996,Vietnam,0,0,2
73334142800,Mac Thuy Khoa,10/21/1963,Vietnam,0,0,0
14317943254,Duong Bao Diep,12/30/1964,Vietnam,0,0,20
14372811947,Phan Ngoc Toan,7/1/2002,Vietnam,1,0,3
94419248814,Phan Phuc Thao,1/2/1948,Vietnam,0,0,0
36903109676,Mai Minh My,5/12/1999,Vietnam,0,0,0
72318938819,Ngo Nhu Trang,4/22/1986,Vietnam,0,0,0
48808548755,Dinh Tuyet Son,10/30/1995,Vietnam,0,0,0
58332674005,Lam Anh Vy,11/12/1963,Vietnam,1,1,8
15040757892,Bui Huu Khoa,2/14/1996,Vietnam,1,1,1
69186551866,Vo My Nhan,4/2/1942,Vietnam,0,0,0
18636092442,Mac Bao Dat,10/31/1970,Vietnam,1,1,11
71597482250,Chau Thuy Hoa,4/11/2006,Vietnam,0,0,0
28452282169,Duong Tuyet Nhat,4/25/1975,Vietnam,1,0,1
29228567971,Dao Thi Thinh,5/24/1956,Vietnam,0,0,0
80159924306,Dang Thuy Ha,8/22/2001,Vietnam,1,1,1
47659234146,Phung Nhu Nghia,8/7/1949,Vietnam,0,0,10
53112234494,Mai Duc Binh,11/6/1993,Vietnam,1,0,2
71638002130,Tran Thi Ha,1/21/1981,Vietnam,1,1,12
92480351818,Do Phuc Diep,1/20/2003,Vietnam,1,1,3
81817995315,Vo Hoang Binh,9/2/1958,Vietnam,1,1,11
57123367915,Tran Huu Thang,5/2/1998,Vietnam,0,0,0
79889722053,Ly Quoc Tai,8/20/1985,Vietnam,0,0,8
87473225371,Phan Tuan Khang,2/28/1987,Vietnam,1,0,3
96374363491,Huynh Tien Anh,5/7/1972,Vietnam,0,0,0
83963959400,Truong Duc Dung,8/16/1996,Vietnam,0,0,7
59290471482,Dinh Tuan Nghia,7/21/1979,Vietnam,1,1,8
65547793764,To Quoc Tai,3/4/2001,Vietnam,0,0,0
18544734370,Ho Diem Huong,9/18/1996,Vietnam,0,0,0
22648855975,Dinh Diem Toan,7/17/1978,Vietnam,1,0,16
75509015151,Nguyen Phuc Nghia,4/24/1939,Vietnam,1,1,2
15817696025,Lam Tuyet Cuong,8/6/1997,Vietnam,1,0,1
85547934131,Huynh Minh Loc,5/24/1987,Vietnam,0,0,7
16957655261,Ngo Phuong Tu,11/16/1976,Vietnam,1,0,5
66567165271,Le Manh Cuong,6/4/1947,Vietnam,1,1,21
66963822279,Vo Thuy Thinh,5/22/2006,Vietnam,0,0,0
34720608145,Hoang My Yen,3/8/1990,Vietnam,0,0,0
32932511425,Phung Manh Quy,12/23/1950,Vietnam,1,1,3
25270242134,Doan Quoc Lan,12/29/1980,Vietnam,0,0,0
14231411785,Hoang Tien Cuong,9/5/1999,Vietnam,0,0,0
27012750899,Lam Nhu Thinh,6/10/1966,Vietnam,1,0,1
79821138416,Vo Xuan Linh,5/30/1988,Vietnam,1,0,8
17791696370,Chau Huu Nghia,9/7/1975,Vietnam,1,1,17
77677835060,Mai My Hieu,9/25/1989,Vietnam,1,0,10
92378268803,Doan Huu Trang,4/19/1988,Vietnam,1,1,4
42510655187,Phung Duc Tai,8/4/1975,Vietnam,1,1,19
30136366899,Hoang Bao Nhan,7/12/1946,Vietnam,1,1,9
64228908606,Duong Diem Hieu,6/21/2001,Vietnam,1,1,1
20066042577,Phung Minh Thang,11/30/2007,Vietnam,0,0,1
73177865635,Do Thanh Dat,5/26/1994,Vietnam,1,0,4
20460381828,Mai Quang Dung,1/14/1978,Vietnam,0,0,0
79877760732,Phan Gia Thinh,1/18/2004,Vietnam,1,0,1
52768805082,Ho Phuong Trang,6/3/2005,Vietnam,1,1,1
19304189497,Pham Tien Tai,6/4/2006,Vietnam,1,0,1
96533645097,Do Phuong Thao,3/12/2008,Vietnam,0,0,0
64407092910,Dang Van Kien,4/25/1989,Vietnam,1,0,11
23378592350,Phan Hoang Dat,7/25/1989,Vietnam,0,0,0
34342896952,Doan Thanh Nhan,9/7/1975,Vietnam,1,1,2
54722715510,Dang Ngoc Binh,12/12/1992,Vietnam,1,1,4
22224906045,Kieu Huy Diep,8/1/1991,Vietnam,1,1,2
44289594025,Mai Bao Ha,9/21/1985,Vietnam,0,0,9
51226737547,Le Nhu Tai,8/17/1976,Vietnam,0,0,11
36111531599,Do Quoc Mai,10/11/1984,Vietnam,1,1,7
14199101588,Vo Tuan Son,4/12/1966,Vietnam,1,1,5
63228077757,Vo Quang Tai,7/18/1968,Vietnam,1,1,8
79538072986,Ho My Khoa,6/14/1994,Vietnam,1,1,3
95794351905,Vo Tuyet Ha,7/20/2003,Vietnam,1,0,5
78934655318,Mai Thanh Kien,1/20/1974,Vietnam,0,0,0
70506562823,Phung Diem Khoa,3/23/1943,Vietnam,0,0,2
18153080167,Tran Minh Hoa,4/28/1968,Vietnam,0,0,5
75673217577,Lam Quoc Quy,6/10/1968,Vietnam,0,0,5
53778002403,Phan Huy Tai,10/13/1993,Vietnam,0,0,0
25225715235,Truong Hoang Nam,8/28/1994,Vietnam,1,0,1
64918062564,Phung Thu Binh,12/9/1999,Vietnam,0,0,3
29021150397,Doan Diem Dat,2/1/1993,Vietnam,1,1,1
38022613558,Phan Manh Linh,1/7/1948,Vietnam,1,0,18
35597538549,Dang Manh Quy,12/31/1974,Vietnam,1,1,7
12098402943,Nguyen Tien Nam,8/17/1978,Vietnam,0,0,0
83577852191,Phung Phuong Giang,7/16/1963,Vietnam,0,0,8
53967611393,Lam Thi Kien,3/3/1979,Vietnam,0,0,0
75162294333,Mai Xuan Hoa,3/4/1979,Vietnam,1,1,15
94042296150,Dang Thu Vy,7/15/1981,Vietnam,1,1,17
51937160896,Lam Xuan Diep,5/25/1995,Vietnam,1,0,8
86352824091,Bui Nhu Nhan,5/30/1974,Vietnam,0,0,0
70890899989,Dinh Quang Loc,4/13/1988,Vietnam,1,0,1
44029717439,Tran Nhu Hieu,7/14/1976,Vietnam,1,0,14
78578898386,Duong Hoang Huong,9/17/1974,Vietnam,1,1,22
10428758498,Ngo Huu Tu,11/13/1965,Vietnam,0,0,11
11462314427,Doan Thanh Tai,9/5/1999,Vietnam,1,1,2
48934035351,Dinh Quang Nhat,12/3/2008,Vietnam,1,1,1
35504107163,Nguyen Tuan Giang,2/14/1982,Vietnam,0,0,2
19970645137,Truong Tien Phuc,11/29/1969,Vietnam,1,0,5
80311296575,Ngo Van Huong,7/2/1959,Vietnam,0,0,6
55801902723,Huynh Hoang Trung,4/25/1982,Vietnam,0,0,4
69445971150,Mai Hoang Son,10/14/2002,Vietnam,1,0,1
71749389688,Tran Duc Tai,8/22/1997,Vietnam,1,1,3
67879569220,Trinh Phuc Khang,9/19/1937,Vietnam,1,1,1
63870583612,Lam Manh Anh,4/28/1981,Vietnam,1,1,9
66961136187,To Gia Dung,3/21/1968,Vietnam,0,0,0
15599328686,Mai Quang Lan,9/10/2005,Vietnam,0,0,2
57209282765,Ngo Phuc Yen,10/6/1991,Vietnam,0,0,4
75126877898,Truong Tuyet Tai,8/13/2007,Vietnam,0,0,0
46949736697,Kieu Phuc Thinh,8/31/2005,Vietnam,1,1,1
55089119969,Lam Thuy Nghia,7/22/1995,Vietnam,0,0,0
16426284358,Do Minh Mai,9/29/1976,Vietnam,1,0,3
18834528134,Ho Gia Kien,8/21/1993,Vietnam,0,0,0
36994290199,Dinh Dinh Nhan,1/4/1933,Vietnam,1,1,1
60537934893,Ho Anh Loc,5/26/1999,Vietnam,1,0,6
11416441322,Dinh Thuy Huong,2/12/1978,Vietnam,1,1,4
21108040074,Nguyen Huy Phong,12/17/1973,Vietnam,1,1,1
56832886151,Tran Thuy Diep,11/3/1985,Vietnam,0,0,5
26275255303,Vo Thi Anh,10/16/1983,Vietnam,1,0,14
57575497592,Tran Thi Tu,1/31/1952,Vietnam,1,0,3
52890732586,Huynh Bao Huong,1/7/1930,Vietnam,1,1,9
76131850885,Vu Tuan Binh,12/20/2001,Vietnam,1,1,2
58447798553,Dao Thu Thinh,8/22/1983,Vietnam,1,1,20
75333685673,Ho Tuyet Thang,3/7/1979,Vietnam,1,1,13
25207917627,Vu Anh Diep,12/20/1988,Vietnam,0,0,3
33169529640,Ly Tuyet Mai,4/30/1975,Vietnam,1,1,7
94319950965,Ngo Thuy Giang,1/31/2005,Vietnam,0,0,0
92472182799,Huynh Bao Vy,1/20/1936,Vietnam,1,1,4
63330967366,Bui Thuy Khang,1/9/1998,Vietnam,0,0,10
49782951599,Do Quoc Dat,12/7/1963,Vietnam,1,1,14
86252107879,Ly Manh Tu,12/27/1992,Vietnam,1,1,7
92296812254,Trinh Thu Ha,1/22/1987,Vietnam,0,0,0
46828404935,Huynh Dinh Trung,10/24/1984,Vietnam,0,0,0
56328774493,Bui Van Quy,6/6/1976,Vietnam,1,1,9
52739653804,Dang Phuc Dat,10/16/1965,Vietnam,0,0,6
36393956742,Lam Thanh Phuc,1/29/1965,Vietnam,1,0,12
79810339189,Nguyen My Hieu,10/23/1966,Vietnam,0,0,0
56251724591,Truong Van Khang,9/29/1984,Vietnam,0,0,0
50115001577,Huynh Gia Nam,1/31/2000,Vietnam,1,1,3
56513583364,Vu Tien Linh,10/26/1936,Vietnam,1,1,14
92680286675,Ly Manh Huong,8/31/1975,Vietnam,0,0,7
64122512323,Nguyen Thu Linh,3/10/1999,Vietnam,1,1,3
35102931671,Nguyen Minh Hieu,11/27/1989,Vietnam,1,1,1
64647835963,Tran Minh Loc,5/23/1947,Vietnam,1,1,2
52391125356,Ly Huu Dung,12/31/2001,Vietnam,0,0,2
64266506656,Dang Thi Phong,11/27/1967,Vietnam,1,1,26
95827267571,Hoang Thanh Ha,5/22/1959,Vietnam,0,0,0
59880869744,Ho Phuong Hoa,2/9/1992,Vietnam,0,0,0
38568631812,Le Huy Linh,3/17/1966,Vietnam,1,1,18
96948845799,Phan Tuan Son,12/26/1991,Vietnam,0,0,13
99150364991,Mac Van Nhan,10/2/1991,Vietnam,0,0,2
38918174704,Tran Xuan Hieu,3/27/1964,Vietnam,0,0,0
94131573949,Vo Huu My,8/29/1989,Vietnam,1,1,5
29291674427,Doan Bao Hieu,5/11/1979,Vietnam,1,1,12
96801407658,To Phuong Toan,4/5/1996,Vietnam,1,0,11
35933562299,Le Ngoc Mai,4/3/1967,Vietnam,1,1,1
61506680428,Duong Diem Phong,6/21/1966,Vietnam,1,0,6
37991397655,Dao Tien Tu,2/28/1963,Vietnam,1,1,7
84409021582,Le Dinh Thang,5/29/1977,Vietnam,1,0,3
38404155202,Hoang Nhu Thang,9/24/1965,Vietnam,0,0,10
60050569037,Do Huy Nhan,9/24/1935,Vietnam,0,0,0
24804507635,Dang Thanh Lan,9/5/1945,Vietnam,1,0,11
62937319537,Bui Thi Thang,5/30/1986,Vietnam,1,1,3
89974243440,Dao Bao Lan,5/30/1969,Vietnam,1,1,5
26063305094,Ly Quang Son,9/22/1982,Vietnam,1,0,1
77234327080,Do Gia Loc,5/8/2003,Vietnam,1,1,2
52696024884,Dinh Duc Khoa,10/15/1986,Vietnam,0,0,8
23582237004,Ly Dinh Linh,1/15/2008,Vietnam,1,1,1
85395393941,Tran Van Phong,11/24/1963,Vietnam,1,1,2
30588807204,Huynh Minh Trung,3/22/1984,Vietnam,0,0,0
62182103158,Lam Tien Kien,4/12/1987,Vietnam,0,0,0
87123305032,Dinh My Hoa,10/5/1993,Vietnam,0,0,0
57183104572,Le Quang Kien,5/4/1950,Vietnam,0,0,0
84571487442,Truong Xuan Giang,11/18/1988,Vietnam,0,0,1
69312676929,Vo Ngoc Tai,5/7/1931,Vietnam,1,1,3
77938928292,Chau Tuyet Thang,11/10/2004,Vietnam,0,0,3
34841478251,Ho Bao Son,6/25/2007,Vietnam,1,1,1
37923242147,Mac Anh Anh,8/28/1986,Vietnam,0,0,2
59590739817,Mac Diem Giang,4/16/1992,Vietnam,0,0,0
